I:ECK,0.0
I:CLT,0.0
I:ARN,0.33343
I:HER,0.0
I:ELN,0.21194
I:AMP,0.34265
I:VIN,0.0
I:SSL,0.00495
I:ITM,0.10704
I:EDNR,0.0
I:FUL,0.0
I:MON,0.0
