I:ECK,0.0
I:CLT,0.0
I:ARN,0.29695
I:HER,0.0
I:ELN,0.09723
I:AMP,0.49255
I:VIN,0.0
I:SSL,0.0
I:ITM,0.11327
I:EDNR,0.0
I:FUL,0.0
I:MON,0.0
