I:ECK,0.0
I:CLT,0.12485
I:ARN,0.02295
I:HER,0.09283
I:ELN,0.0
I:AMP,0.07097
I:VIN,0.269
I:SSL,0.0
I:ITM,0.07649
I:EDNR,0.31764
I:FUL,0.02526
I:MON,0.0
