I:ECK,0.0
I:CLT,0.0
I:ARN,0.30022
I:HER,0.0
I:ELN,0.09354
I:AMP,0.50634
I:VIN,0.0
I:SSL,0.0
I:ITM,0.0999
I:EDNR,0.0
I:FUL,0.0
I:MON,0.0
