I:ECK,0.0
I:CLT,0.0
I:ARN,0.20585
I:HER,0.0
I:ELN,0.14212
I:AMP,0.48356
I:VIN,0.0
I:SSL,0.0
I:ITM,0.052
I:EDNR,0.11647
I:FUL,0.0
I:MON,0.0
