I:ECK,0.0
I:CLT,0.0
I:ARN,0.24646
I:HER,0.0
I:ELN,0.32447
I:AMP,0.30969
I:VIN,0.0
I:SSL,0.0
I:ITM,0.0976
I:EDNR,0.02178
I:FUL,0.0
I:MON,0.0
