I:ECK,0.00468
I:CLT,-0.16518
I:ARN,0.3878
I:HER,-0.16929
I:ELN,0.32124
I:AMP,0.73069
I:VIN,0.22279
I:SSL,0.11362
I:ITM,0.48197
I:EDNR,0.05841
I:FUL,0.01327
I:MON,-1.0
